Season,Commentor,Time posted,yt-simple-endpoint href 2,Comment,style-scope 2,clean_text_sentiment,words,meaningful_words,sentiment_score
2,@TheSonicstar,5 years ago,https://www.youtube.com/watch?v=tleuOOLhyH8&lc=Ugz1bUp6WFNyxrw80rp4AaABAg&pp=0gcJCSIANpG00pGi,You know shit is going well when the investors start to pitch to you,,You know shit is going well when the investors start to pitch to you,"['you', 'know', 'shit', 'is', 'going', 'well', 'when', 'the', 'investors', 'start', 'to', 'pitch', 'to', 'you']","['know', 'shit', 'going', 'investors', 'start', 'pitch']",-0.3612
2,@tommyphillips717,4 years ago (edited),https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgzhM69RbONa6spLgIB4AaABAg,Much faster paced and less intense than Dragons Den. Weird to see Hahaha.,,Much faster paced and less intense than Dragons Den. Weird to see Hahaha.,"['much', 'faster', 'paced', 'and', 'less', 'intense', 'than', 'dragons', 'den', 'weird', 'to', 'see', 'hahaha']","['faster', 'paced', 'less', 'intense', 'dragons', 'den', 'weird', 'hahaha']",0.4417
2,@razlan5402,5 years ago,https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgxJCegwXSO3zI7my1R4AaABAg,he sould sell to dealers and shops to reduce door dings a fender scratchs when working on cars,,he sould sell to dealers and shops to reduce door dings a fender scratchs when working on cars,"['he', 'sould', 'sell', 'to', 'dealers', 'and', 'shops', 'to', 'reduce', 'door', 'dings', 'a', 'fender', 'scratchs', 'when', 'working', 'on', 'cars']","['sould', 'sell', 'dealers', 'shops', 'reduce', 'door', 'dings', 'fender', 'scratchs', 'working', 'cars']",0.0
2,@marksmith3903,5 years ago,https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgxOAcWdkPqabpzqqMd4AaABAg,This has been around the US for years. You can get a set for a jeep for about $200... $1600 is nuts,,This has been around the US for years. You can get a set for a jeep for about $200... $1600 is nuts,"['this', 'has', 'been', 'around', 'the', 'us', 'for', 'years', 'you', 'can', 'get', 'a', 'set', 'for', 'a', 'jeep', 'for', 'about', '200', '1600', 'is', 'nuts']","['around', 'us', 'years', 'set', 'jeep', '200', '1600', 'nuts']",-0.3182
2,@Kitty-qw6tc,4 years ago,https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgyklqTgJgN9g1B8TM54AaABAg&pp=0gcJCSIANpG00pGi,Amazing idea simple product,,Amazing idea simple product,"['amazing', 'idea', 'simple', 'product']","['amazing', 'idea', 'simple', 'product']",0.5859
2,@Ash1123-q1f,4 years ago (edited),https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgzYrTgw6d6NC378H_N4AaABAg,Sooo practical,,Sooo practical,"['sooo', 'practical']","['sooo', 'practical']",0.0
2,@narayanjeev,4 years ago,https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgzRsw1vULTOhg1SKUF4AaABAg,I thought this was about bullet proof vests or something,,I thought this was about bullet proof vests or something,"['i', 'thought', 'this', 'was', 'about', 'bullet', 'proof', 'vests', 'or', 'something']","['thought', 'bullet', 'proof', 'vests', 'something']",0.0
2,@jujusmith6248,5 years ago,https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgzU5fS6O_DG1D5S3DR4AaABAg,23/06/2020 - 4.4 million now.,,23/06/2020 - 4.4 million now.,"['23', '06', '2020', '4', '4', 'million', 'now']","['23', '06', '2020', '4', '4', 'million']",0.0
2,@genesisrain984,4 years ago,https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgwadYgibCIVL_Kbu2N4AaABAg,Sooooo intense,,Sooooo intense,"['sooooo', 'intense']","['sooooo', 'intense']",0.0772
2,@deepanshu14flirty,4 years ago (edited),https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgxKZp5IYDvbHQ63zTR4AaABAg,I think Naomi writes I am out in her notebook,,I think Naomi writes I am out in her notebook,"['i', 'think', 'naomi', 'writes', 'i', 'am', 'out', 'in', 'her', 'notebook']","['think', 'naomi', 'writes', 'notebook']",0.0
2,@eginteractive,5 years ago,https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgwxSLpYcc_3nbGwpgp4AaABAg,"This guy really needs to push to get this in the states. I don't do much off-roading, but the applications in the construction industry alone would be phenomenal. If you saw some of our work trucks, you'd understand why. My personal truck I tend to be a lot more careful with, and almost never have it on work sites.",,"This guy really needs to push to get this in the states. I don't do much off-roading, but the applications in the construction industry alone would be phenomenal. If you saw some of our work trucks, you'd understand why. My personal truck I tend to be a lot more careful with, and almost never have it on work sites.","['this', 'guy', 'really', 'needs', 'to', 'push', 'to', 'get', 'this', 'in', 'the', 'states', 'i', 'don', 't', 'do', 'much', 'off', 'roading', 'but', 'the', 'applications', 'in', 'the', 'construction', 'industry', 'alone', 'would', 'be', 'phenomenal', 'if', 'you', 'saw', 'some', 'of', 'our', 'work', 'trucks', 'you', 'd', 'understand', 'why', 'my', 'personal', 'truck', 'i', 'tend', 'to', 'be', 'a', 'lot', 'more', 'careful', 'with', 'and', 'almost', 'never', 'have', 'it', 'on', 'work', 'sites']","['guy', 'really', 'needs', 'push', 'states', 'roading', 'applications', 'construction', 'industry', 'alone', 'phenomenal', 'saw', 'work', 'trucks', 'd', 'understand', 'personal', 'truck', 'tend', 'lot', 'careful', 'almost', 'never', 'work', 'sites']",-0.0414
2,@luxlineaccommodation1378,4 years ago,https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgxQ2Z3h2ybhC1Cjrjh4AaABAg,There is another benefit it keeps your suv clean,,There is another benefit it keeps your suv clean,"['there', 'is', 'another', 'benefit', 'it', 'keeps', 'your', 'suv', 'clean']","['another', 'benefit', 'keeps', 'suv', 'clean']",0.6908
2,@TraitorGaming,5 years ago,https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgyOGos4I0byaps8oMd4AaABAg,I read this as “Under armor” at first,,I read this as “Under armor” at first,"['i', 'read', 'this', 'as', 'under', 'armor', 'at', 'first']","['read', 'armor']",0.0
2,@joshuawong9838,5 years ago,https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgyunU40N2hfI3UIvyh4AaABAg,I feel sorry for the man because he is under pressure,1,I feel sorry for the man because he is under pressure,"['i', 'feel', 'sorry', 'for', 'the', 'man', 'because', 'he', 'is', 'under', 'pressure']","['feel', 'sorry', 'man', 'pressure']",-0.3612
2,@AnshulDayavaan,5 years ago,https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgzinernF2L5xT3a9OF4AaABAg,Steve looks like jobs,,Steve looks like jobs,"['steve', 'looks', 'like', 'jobs']","['steve', 'looks', 'like', 'jobs']",0.3612
2,@dereckhuerta5007,5 years ago,https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgzU-oyR1EdU6hth0V54AaABAg,So a more resistant wrap basically,,So a more resistant wrap basically,"['so', 'a', 'more', 'resistant', 'wrap', 'basically']","['resistant', 'wrap', 'basically']",0.0
2,@GeniusAerospaceEngineer,4 years ago,https://www.youtube.com/watch?v=tleuOOLhyH8&lc=Ugz_n-dKOq7m9Hm6j1l4AaABAg,This product is brilliant!,,This product is brilliant!,"['this', 'product', 'is', 'brilliant']","['product', 'brilliant']",0.6239
2,@JamesVanChao,5 years ago,https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgxdBf02PttLE_jrQTp4AaABAg,Andrews us connections are too powerful,,Andrews us connections are too powerful,"['andrews', 'us', 'connections', 'are', 'too', 'powerful']","['andrews', 'us', 'connections', 'powerful']",0.4215
2,@siromoplata4476,5 years ago,https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgyiwafhG4abfQv4-cB4AaABAg,I would buy this to protect from door dings,,I would buy this to protect from door dings,"['i', 'would', 'buy', 'this', 'to', 'protect', 'from', 'door', 'dings']","['buy', 'protect', 'door', 'dings']",0.3818
2,@NeonThunder11,5 years ago,https://www.youtube.com/watch?v=tleuOOLhyH8&lc=Ugy2nvVna8ppTzBP6Il4AaABAg,"Best shark tank I've seen, I do declare",,"Best shark tank I've seen, I do declare","['best', 'shark', 'tank', 'i', 've', 'seen', 'i', 'do', 'declare']","['best', 'shark', 'tank', 'seen', 'declare']",0.6369
2,@RuzOfficial,5 years ago,https://www.youtube.com/watch?v=tleuOOLhyH8&lc=Ugw8wNFtBkUdL5VQucF4AaABAg,Amazing..,,Amazing..,['amazing'],['amazing'],0.5859
2,@UlexiteTVStoneLexite,4 years ago,https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgyOj6AJAor3Yzz6xq54AaABAg&pp=0gcJCSIANpG00pGi,"So here I am watching this video and then looking at my 3D printer pen that uses ABS filament, looking back at the video, looking back at the 3D printer pen, looks at car. Oh yeah this is going to look awesome.",,"So here I am watching this video and then looking at my 3D printer pen that uses ABS filament, looking back at the video, looking back at the 3D printer pen, looks at car. Oh yeah this is going to look awesome.","['so', 'here', 'i', 'am', 'watching', 'this', 'video', 'and', 'then', 'looking', 'at', 'my', '3d', 'printer', 'pen', 'that', 'uses', 'abs', 'filament', 'looking', 'back', 'at', 'the', 'video', 'looking', 'back', 'at', 'the', '3d', 'printer', 'pen', 'looks', 'at', 'car', 'oh', 'yeah', 'this', 'is', 'going', 'to', 'look', 'awesome']","['watching', 'video', 'looking', '3d', 'printer', 'pen', 'uses', 'abs', 'filament', 'looking', 'back', 'video', 'looking', 'back', '3d', 'printer', 'pen', 'looks', 'car', 'oh', 'yeah', 'going', 'look', 'awesome']",0.743
2,@starlight2168,3 years ago,https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgwfWh90fdT4mjoLajt4AaABAg,"im from the uk n watch dragons den , great to see other countries doing same great channel ty",,"im from the uk n watch dragons den , great to see other countries doing same great channel ty","['im', 'from', 'the', 'uk', 'n', 'watch', 'dragons', 'den', 'great', 'to', 'see', 'other', 'countries', 'doing', 'same', 'great', 'channel', 'ty']","['im', 'uk', 'n', 'watch', 'dragons', 'den', 'great', 'countries', 'great', 'channel', 'ty']",0.8957
2,@psychicspy1234,5 years ago,https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgxcfMI7XonvLOtIJiN4AaABAg,"I have seen 3 of these episodes, the sharks were same clothes",,"I have seen 3 of these episodes, the sharks were same clothes","['i', 'have', 'seen', '3', 'of', 'these', 'episodes', 'the', 'sharks', 'were', 'same', 'clothes']","['seen', '3', 'episodes', 'sharks', 'clothes']",0.0
2,@Hockeyreview101,3 years ago,https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgzOS_kz3gTs49W9V9h4AaABAg,Crazy how fast this product grew,,Crazy how fast this product grew,"['crazy', 'how', 'fast', 'this', 'product', 'grew']","['crazy', 'fast', 'product', 'grew']",-0.34
2,@larrykittle201,5 years ago,https://www.youtube.com/watch?v=tleuOOLhyH8&lc=Ugx-lwGAg2XnbEwn0HZ4AaABAg,I think as paint color accents this would be a neat idea but as of the magnets holding up to branches in not sure they would hold under real branch damage,,I think as paint color accents this would be a neat idea but as of the magnets holding up to branches in not sure they would hold under real branch damage,"['i', 'think', 'as', 'paint', 'color', 'accents', 'this', 'would', 'be', 'a', 'neat', 'idea', 'but', 'as', 'of', 'the', 'magnets', 'holding', 'up', 'to', 'branches', 'in', 'not', 'sure', 'they', 'would', 'hold', 'under', 'real', 'branch', 'damage']","['think', 'paint', 'color', 'accents', 'neat', 'idea', 'magnets', 'holding', 'branches', 'sure', 'hold', 'real', 'branch', 'damage']",-0.6949
2,@noah-gg9fc,4 years ago,https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgzeIqqEV0-mCszPyMN4AaABAg&pp=0gcJCSIANpG00pGi,Looks like a budget Keanu Reaves,,Looks like a budget Keanu Reaves,"['looks', 'like', 'a', 'budget', 'keanu', 'reaves']","['looks', 'like', 'budget', 'keanu', 'reaves']",0.3612
2,@Kny-tn1mg,4 years ago,https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgxhcPj0fo5JXAWAWnF4AaABAg,Nothing like this.Great,,Nothing like this.Great,"['nothing', 'like', 'this', 'great']","['nothing', 'like', 'great']",-0.2755
2,@pyrxtv3470,4 years ago,https://www.youtube.com/watch?v=tleuOOLhyH8&lc=Ugzbmc94AKvccz0jXRx4AaABAg&pp=0gcJCSIANpG00pGi,Thought it was like under armor lol,,Thought it was like under armor lol,"['thought', 'it', 'was', 'like', 'under', 'armor', 'lol']","['thought', 'like', 'armor', 'lol']",0.6486
2,@EdertheJust,5 years ago,https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgxRekdhpvXG4Dlpvf54AaABAg,I thought I saw something like this on the American Shark Tank.,,I thought I saw something like this on the American Shark Tank.,"['i', 'thought', 'i', 'saw', 'something', 'like', 'this', 'on', 'the', 'american', 'shark', 'tank']","['thought', 'saw', 'something', 'like', 'american', 'shark', 'tank']",0.3612
2,@baghdadcamper,5 years ago,https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgyTaxunyrgrDZMEAHl4AaABAg,This is exallant,,This is exallant,"['this', 'is', 'exallant']",['exallant'],0.0
2,@petelane8662,4 years ago,https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgwwOMshlt6XYcYJX8l4AaABAg&pp=0gcJCSIANpG00pGi,No one thought of how easy this would be to steal?? It’s on magnets!!!,,No one thought of how easy this would be to steal?? It’s on magnets!!!,"['no', 'one', 'thought', 'of', 'how', 'easy', 'this', 'would', 'be', 'to', 'steal', 'it', 's', 'on', 'magnets']","['thought', 'easy', 'steal', 'magnets']",-0.577
2,@VossWaterKim,5 years ago,https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgwvJ3_6PB8X1BMZopZ4AaABAg,I hope people understand you walk in the shark tank to feed the sharks in this show,,I hope people understand you walk in the shark tank to feed the sharks in this show,"['i', 'hope', 'people', 'understand', 'you', 'walk', 'in', 'the', 'shark', 'tank', 'to', 'feed', 'the', 'sharks', 'in', 'this', 'show']","['hope', 'people', 'understand', 'walk', 'shark', 'tank', 'feed', 'sharks', 'show']",0.4404
2,@theviralhub.67,5 years ago,https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgyzN21btugMYwHDmE14AaABAg,"Its clickbait homie, but them dudes at Shark Tank know what they're doing.",,"Its clickbait homie, but them dudes at Shark Tank know what they're doing.","['its', 'clickbait', 'homie', 'but', 'them', 'dudes', 'at', 'shark', 'tank', 'know', 'what', 'they', 're', 'doing']","['clickbait', 'homie', 'dudes', 'shark', 'tank', 'know', 're']",0.0
2,@psychicspy1234,5 years ago,https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgyDmNj5Z_Q5gN2cHjZ4AaABAg,Wow that’s some serious dye making Cnc machines required for initial stages of design... wonder how big the injection moulding machine would be.,,Wow that’s some serious dye making Cnc machines required for initial stages of design... wonder how big the injection moulding machine would be.,"['wow', 'that', 's', 'some', 'serious', 'dye', 'making', 'cnc', 'machines', 'required', 'for', 'initial', 'stages', 'of', 'design', 'wonder', 'how', 'big', 'the', 'injection', 'moulding', 'machine', 'would', 'be']","['wow', 'serious', 'dye', 'making', 'cnc', 'machines', 'required', 'initial', 'stages', 'design', 'wonder', 'big', 'injection', 'moulding', 'machine']",0.5423
2,@theexperiment8498,4 years ago,https://www.youtube.com/watch?v=tleuOOLhyH8&lc=Ugw0O0omMMVsqfP2F8d4AaABAg,Our inventor looks like such a deer in headlights. Andrew is always the investor I would want to go with. He seems genuine and smart/connected.,,Our inventor looks like such a deer in headlights. Andrew is always the investor I would want to go with. He seems genuine and smart/connected.,"['our', 'inventor', 'looks', 'like', 'such', 'a', 'deer', 'in', 'headlights', 'andrew', 'is', 'always', 'the', 'investor', 'i', 'would', 'want', 'to', 'go', 'with', 'he', 'seems', 'genuine', 'and', 'smart', 'connected']","['inventor', 'looks', 'like', 'deer', 'headlights', 'andrew', 'always', 'investor', 'want', 'seems', 'genuine', 'smart', 'connected']",0.4215
2,@sprakful,3 years ago,https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgxpsrQJlFmDug3OfYR4AaABAg,there is something in this guy..he will bea good ceo,,there is something in this guy..he will bea good ceo,"['there', 'is', 'something', 'in', 'this', 'guy', 'he', 'will', 'bea', 'good', 'ceo']","['something', 'guy', 'bea', 'good', 'ceo']",0.4404
2,@metalarteestsliger9321,5 years ago,https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgxudM6RUtXpJaWzc3d4AaABAg,I am now leaving to find and purchase this product...  I do hope it made it to the States,,I am now leaving to find and purchase this product...  I do hope it made it to the States,"['i', 'am', 'now', 'leaving', 'to', 'find', 'and', 'purchase', 'this', 'product', 'i', 'do', 'hope', 'it', 'made', 'it', 'to', 'the', 'states']","['leaving', 'find', 'purchase', 'product', 'hope', 'made', 'states']",0.4404
2,@sanjayvatiya6866,5 years ago,https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgzO_LihQrJOjU05xlp4AaABAg,Very good product,,Very good product,"['very', 'good', 'product']","['good', 'product']",0.4927
2,@TruckinBeagle,5 years ago,https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgyrUlWopeoxMaaqUwJ4AaABAg,I would absolutely buy this!,,I would absolutely buy this!,"['i', 'would', 'absolutely', 'buy', 'this']","['absolutely', 'buy']",0.0
2,@StashMc,5 years ago,https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgwDr-yaXxZHBqCwWG14AaABAg,Great product.,,Great product.,"['great', 'product']","['great', 'product']",0.6249
2,@MyKuL88,4 years ago,https://www.youtube.com/watch?v=tleuOOLhyH8&lc=Ugy_QQP77OCyc1SqfKd4AaABAg,"ill take a set for my rig,",,"ill take a set for my rig,","['ill', 'take', 'a', 'set', 'for', 'my', 'rig']","['ill', 'take', 'set', 'rig']",-0.5106
2,@chrisbarry9345,2 years ago,https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgzqPFNWrfQDfv9iBTh4AaABAg,Needs to be custom designed for ever vehicle...,,Needs to be custom designed for ever vehicle...,"['needs', 'to', 'be', 'custom', 'designed', 'for', 'ever', 'vehicle']","['needs', 'custom', 'designed', 'ever', 'vehicle']",0.0
2,@crazylab5078,4 years ago,https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgxVzKQu7gR0l7wrp3p4AaABAg,Australian are definitely more welcoming.....,1,Australian are definitely more welcoming.....,"['australian', 'are', 'definitely', 'more', 'welcoming']","['australian', 'definitely', 'welcoming']",0.7089
2,@MrBiko12,4 years ago,https://www.youtube.com/watch?v=tleuOOLhyH8&lc=Ugy2C-NoshhRaFEtXpx4AaABAg,Smart choice,,Smart choice,"['smart', 'choice']","['smart', 'choice']",0.4019
2,@joegraham55,5 years ago,https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgxNB9INY2CkvvnH8sx4AaABAg,"everyone talking ab how the tittle should mean armor for a person, and i am over here thinking ab the sports drink",,"everyone talking ab how the tittle should mean armor for a person, and i am over here thinking ab the sports drink","['everyone', 'talking', 'ab', 'how', 'the', 'tittle', 'should', 'mean', 'armor', 'for', 'a', 'person', 'and', 'i', 'am', 'over', 'here', 'thinking', 'ab', 'the', 'sports', 'drink']","['everyone', 'talking', 'ab', 'tittle', 'mean', 'armor', 'person', 'thinking', 'ab', 'sports', 'drink']",0.0
2,@MrShanester117,4 years ago,https://www.youtube.com/watch?v=tleuOOLhyH8&lc=Ugy3ysVTDSbu5osG68F4AaABAg,I thought body armour was discount body spray.,,I thought body armour was discount body spray.,"['i', 'thought', 'body', 'armour', 'was', 'discount', 'body', 'spray']","['thought', 'body', 'armour', 'discount', 'body', 'spray']",0.0
